"","date","username","text"
"2439","2020-01-21 22:12:33","winnierenee__","A lot of us really take good mental health for granted. You have to thank God daily."
"2440","2020-01-21 22:12:30","MentalUpdates","Feeling like I've lost a lot of friends through all this. I wonder if I'll have to move to a new city/country to restart with a clean slate. #mentalhealth #addiction #recovery"
"2441","2020-01-21 22:12:28","Kayleigh_moorex","NHS Crisis: Our Mental Health Crisis... 10 minutes in and wow I have my ice ready to TIPP if needed. But for now. Paced breathing #CopingAhead #DBTSkills #MentalHealthAwareness"
"2442","2020-01-21 22:12:28","rjcardoza_","mental health is so important this year is all about self love bby"
"2443","2020-01-21 22:12:23","LaurenceWalden2","Time for bed! Think I've revised enough mental health conditions blood and semen for the evening!"
"2444","2020-01-21 22:12:16","AClaudalieStar","School drop-out with mental health problems lectures world leaders - sounds like front-page news!"
"2445","2020-01-21 22:12:15","JesusIsCalling","Let me guess.. Either an illegal immigrant or someone who is criminally insane. There must be better immigration policies enforced and there must be more attention paid to the mental health crisis. Come to think of it, the world is in a state of crisis. It is because..."
"2446","2020-01-21 22:12:11","callmeshaypw","Tw: suicide, emotional/physcial distress #Losingit :Our Mental Health Emergency, is actually looking to be an interesting series that doesn't portray mental illness in a ""crazy"" way and a really negative light https://twitter.com/Channel4/status/1219734161310781440 …"
"2447","2020-01-21 22:12:08","MatthewHotopf","Fantastic opportunity for postdocs passionate about mental health and neuroscience research to work @NIHRMaudsleyBRC @KingsIoPPN @richdobson @cathrynlewis @TilWykes @psychgenomics @AmmarAlChalabi @WesselyS @ParianteSPILab @mehta_mitul72 @thaliaeley http://bit.ly/2Gaig58"
"2448","2020-01-21 22:12:03","NottsHealthcare","“I still can’t keep her safe. It’s too much.” Caring for someone with mental health issues at home can be incredibly scary but @CAMHSNotts will continue to support Briena and her family at home #LosingIt"
"2449","2020-01-21 22:11:58","annabalfe","NOW PAY ATTENTION!!!! I have been in this fandom since forever. I used to be so much active here but shit happened and I have to step away for my mental health. Happily I found people that really like me here and I’m happy to be back. BUT no matter you like me or not, I have"
"2450","2020-01-21 22:11:58","MrSkrypek","set up a fund with fellow NBA players/alumni to pay for the expensive inpatient treatment in the US, raise awareness about mental health by sharing resources. I just get angry when people are encouraged to ""pray"" to help people with serious issues. That's just me. Peace."
"2451","2020-01-21 22:11:54","realprettyna","nfl worst nightmare has to be treating players with cte or mental health problems because it seem like they don’t give af about their players"
"2452","2020-01-21 22:11:50","bikramjit987","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"2453","2020-01-21 22:11:50","connordoner","It’s heartbreaking to watch an 11-year-old girl—just a few years off of my little sister’s age—in A&E, considering how to take her own life, suffering with panic attacks etc. Mental health can affect us all. #LosingIt"
"2454","2020-01-21 22:11:50","jocogov","As the number of mental-health related calls to 911 has climbed, Johnson County has partnered with cities to provide trained mental-health professionals to assist police on the scene. Learn about this @JOCOMNH co-responder program via @shawmissionpost:https://shawneemissionpost.com/2020/01/21/latest-addition-to-joco-co-responder-program-offers-insight-on-community-impact-85963 …"
"2455","2020-01-21 22:11:49","nharmertaylor","""Our Mental Health Emergency""... I've been on a waiting list for a year for Cognitive Behavioural Therapy... a YEAR"
"2456","2020-01-21 22:11:48","Whitley902","Mental health is real. People fight battles EVERYDAY that we know nothing about. Be kind with your words. Your words could actually change somebody’s life."
"2457","2020-01-21 22:11:47","edenblandxx","can not figure out what goes through people’s heads when they preach about mental health and then go round throwing their very unnecessary opinions in everyone’s faces, hun i don’t want to hear it"
"2458","2020-01-21 22:11:46","jenniferfollwe1","Truly heroic. Everyone needs to listen to @StephenAmell podcast. The importance of talking openly about mental health is the only way we will remove the stigma surrounding these problems. A real life hero! Feel better,Stephen. https://twitter.com/dmichellewrites/status/1219649697293332485 …"
"2459","2020-01-21 22:11:44","CompassionCuppa","Definitely. Our #emotions often convey #messages of our lives - which we need to take heed and #learn from. #Burying our #pain seldom is #helpful, causing more #damage in the long run to your #wellbeing. Talk to someone if you need to #mentalhealth #compassionhttps://twitter.com/_Paul_Hill_/status/1219734665361227777 …"
"2460","2020-01-21 22:11:21","Dolo_Duece","Wow I can’t believe that video of Delonte West is real Mental health is real!"
"2461","2020-01-21 22:11:19","MariaKatsarou","Our #mentalhealth emergency @Channel4 Every year 25k of young people in A&E"
"2462","2020-01-21 22:11:17","Bezzeroo","Ok, so, just wanna clear up. My leaving, although it seemed spontaneous, i’d actually been planning for a while. There was no one person responsible for why I left, I just really needed a break from everything. I had noticed that my mental health was taking a toll from"
"2463","2020-01-21 22:11:16","ObjectiveMediaG","TV tonight: a mental health crisis for the NHS | Television | The Guardian https://www.theguardian.com/tv-and-radio/2020/jan/21/tv-tonight-a-mental-health-crisis-for-the-nhs …"
"2464","2020-01-21 22:11:15","_rahtiw","Bell, as well as Ontario, have intentionally created this barrier to communication, which is essential for those who are imprisoned. It is hypocritical (but not surprising) of companies like @Bell to advocate for Mental Health, yet continue to cause harm in this way."
"2465","2020-01-21 22:11:14","kachansta","Sometimes I wonder if the scales are lying to me It felt nice to discuss my fears to my new roommate last night. I knew them since 8th grade and we used to have mental health talks all the time. It's.. nice ♡ #mentalhealth #bodypositivity"
"2466","2020-01-21 22:11:12","walkoffhbp","Is Delonte West actually Antonio Brown’s “Ghost of Mental Health Yet To Come”?"
"2467","2020-01-21 22:11:11","UhWoah5","Aye bro I look forward to you uploading. But honestly if you need time off to get your mental health straight I respect that"
"2468","2020-01-21 22:11:10","WistfulCass","Crikey! 11yo Briena's Dad, Lee, looks more freaked out than her #ChildAndAdolescentMentalHealth is a trauma for everyone - parents, siblings & others #CAMHS #LosingIt #MentalHealth"
"2469","2020-01-21 22:11:10","RoyalTeeATL","LeBron James’ ex-teammate Delonte West beaten in the middle of the road (video) https://rollingout.com/2020/01/21/lebron-james-ex-teammate-delonte-west-beaten-in-the-middle-of-the-road-video/#lebronjames …, #delontewest, #mentalhealth, #cavs, #nba"
"2470","2020-01-21 22:11:07","TrumanKelly","This is Fine Gael. The collapse of Child and Adolescent Mental Health Services. The Cervical Check Scandal & the horrendous treatment of those affected. The disgraceful treatment of carers & the abandonment of those they care for."
"2471","2020-01-21 22:11:00","SOAR12steps","FREE RECOVER DOC/FILM FOR ALL! (Stream FREE RIGHT NOW!on our website, click below)! Want to understand addiction & mental health? ""FREE TO THE WORLD!"" Funny, sad, funny, heartwarming & inspiring! https://buff.ly/2GmyaLj - #happythanksgiving #mufc #uk #washington #arizona"
"2472","2020-01-21 22:10:57","HermosaHermano","Mental health, constant insults is a stretch to get to suicide? Kmt what lack of emotional intelligence"
"2473","2020-01-21 22:10:54","osereime","My mental health is more important ngl"
"2474","2020-01-21 22:10:54","CorInWinnipeg","@amp6 One more reason not to go to the US. Sigh. Cops Are Illegally Detaining and Hurting Mental Health Patients https://www.vice.com/en_us/article/akwv9b/cops-are-illegally-detaining-and-hurting-mental-health-patients?utm_source=vicefbus&fbclid=IwAR19AuDo4z9JEbclaJ1z_36KXK-9NFKIPzjSOk1aw50XzHt6HXIge1Rmt4U …"
"2475","2020-01-21 22:10:53","PUNCmiah","Watching @Channel4 Losing it our mental health emergency #Losingit Nurses are amazing!"
"2476","2020-01-21 22:10:52","tmj_nonprftjobs","Warriors never pay a penny for our programs — because they paid their dues on the battlefield. Wounded Warrior Project has free services in #mentalhealth, #VAbenefits and more. Come join our Houston, TX team that makes all this possible!http://bit.ly/2GhEWAt"
"2477","2020-01-21 22:10:52","SuzanneFrailing","Do you have a source for that? And what do you mean by mental health ""judgment?"""
"2478","2020-01-21 22:10:50","NottsHealthcare","Every year A&E departments in Britain get more than 25,000 visits by young people needing help with their #mentalhealth #LosingIt"
"2479","2020-01-21 22:10:48","0P0cuk","By tackling #MentalHealth of #BangsatBangsa we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"2480","2020-01-21 22:10:48","emmaamelia0082","It’s Tuesday! That means it’s time for a new video! https://youtu.be/32HftyGhyc8 #thatssogaymj #vlogger #youtubechannel #vlogging #YouTube #YouTuber #anxiety #mentalhealth #MentalHealthAwareness #mentalillness #blog #blogging #LGBTQ #LGBTQtwitter #LGBTQts #LGBTQIA"
"2481","2020-01-21 22:10:48","lizbcroft","my own podcast? to talk mental health & more?! sure why not! coming soon to @surething_nyc"
"2482","2020-01-21 22:10:48","NawtyByNaycha","Not enough resources for people with mental health issues. I’ve lost a lot of good people to suicide. I don’t want to lose anymore!"
"2483","2020-01-21 22:10:39","perrinev","Lawmakers in #US states are launching a barrage of bills targeting #transgender youth, jeopardizing their right to physical and mental health. From South Dakota to Missouri to Colorado, lawmakers should reject these harmful bills. #ProtectTransKids https://www.hrw.org/news/2020/01/20/lawmakers-us-unleash-barrage-anti-transgender-bills …pic.twitter.com/nEFt1xITJg"
"2484","2020-01-21 22:10:33","BITCHYFOVVS","i just need to let it out and twitter is probably the best place for it but within the last nine days, at least seven people have made me feel bad about being anxious and not having the best mental health and i can’t deal with that anymore so imma take a few days off xx"
"2485","2020-01-21 22:10:32","Joestradamu5","Mental Health Issues are real https://twitter.com/dezbryant/status/1219445851963232256 …"
"2486","2020-01-21 22:10:31","IamMars96","Me, filming a YouTube video: and in collaboration with the decline of my mental health *picks up bag full of things* I spent money."
"2487","2020-01-21 22:10:31","SazzTwtz","Two minutes into this programme on C4 on mental health and my heart is absolutely broken for this 11 year old. I can’t. She’s 11 with suicidal tendencies"
"2488","2020-01-21 22:10:30","Sarah_Colero","This officer murdered Sammy Yatim on a mental health call. As someone who has been in a mental health scenerio before, this triggers me. The officers actions in shooting Sammy repeatedly to ensure death were unneccesary and unforgivable. James Forcillo never deserves parole. https://twitter.com/caryn_lieberman/status/1219639255644954625 …"
"2489","2020-01-21 22:10:30","idubbs","It's all about your #mentalhealth #LEGO @LEGO_Grouphttps://www.kvue.com/article/news/health/adults-may-see-mental-health-benefits-from-playing-with-legos/269-41c6ecb9-f498-4c17-b06d-0edc0f83f5ac …"
"2490","2020-01-21 22:10:22","wesiscancelled","it is fully bullshit that there are ppl my age or younger currently on their second internship bc they can afford to do an unpaid one or they never had to prioritize their mental health over developing a work ethic. and they will likely always be more competitive applicants..."
"2491","2020-01-21 22:10:20","CFCJack3","What a fucking shame. Shit show of conceding shitty goals that’s shouldn’t even of had the opportunity to happen. Stick the first on kante and secound on Jorginho, being chelsea fan is really hard on my mental health."
"2492","2020-01-21 22:10:17","jessacoulter1","I know the negative thoughts in my head assuming that people, people I don’t even know don’t like me are self centred but I feel like ..... people don’t like me. #mentalhealth #sadday #bepositive #justsmile #YouAreEnough"
"2493","2020-01-21 22:10:17","BigCockMbappe","I want to join her mental health gc"
"2494","2020-01-21 22:10:13","mentalhealth57","STOP saying suicide is a choice: •We don't really want to die, we prefer to have a better life but it doesn't work that way. •Suicide is when you feel you have no choices left. #SuicidePrevention #mentalhealth"
"2495","2020-01-21 22:10:11","kit_davidson","Watching #LosingIt on channel 4. Heartbreaking already #mentalhealth #MentalHealthAwareness"
"2496","2020-01-21 22:10:08","Rinemania","I can't believe Cameo lets celebrities deliver bad news. In the ad it actually says you can use it to fire somebody. With all we're learning about mental health, how can a fortunate person justify heightening a stranger's traumatic moment? Senders/celebrities - come on. Think."
"2497","2020-01-21 22:10:04","Johnnyleahy2463","Feeling some tough times?? Remember these 8 tips! Remember there is always a silver lining to every dark time. #canberra #motivation #toughlife #positivitypost #thebestyou #ruok #mentalhealth #itaintweaktospeak… https://www.instagram.com/p/B7mRNORBgsJ/?igshid=bs18020oj3in …"
"2498","2020-01-21 22:10:03","itstianaelise","yes mental health has been so good lately"
"2499","2020-01-21 22:10:03","TheUrbanLeak","My heart hurts. Let's pray for #DelonteWest. Former NBA player. WOW. Take care of your mental health for real https://www.instagram.com/p/B7mRHGQpJ3L/?igshid=bkgi10ap55yr …"
"2500","2020-01-21 22:10:01","whois__kevin","All of y’all making jokes about a mans mental health on Twitter are disgustingly ignorant. 1 in 5 men suffer from this, so stop trying to play like it’s a joke. I hope somebody really helps Delonte West get back to a good place."
"2501","2020-01-21 22:10:00","HughbertSmythe","he stops taking his meds, he doesnt have the support he needs from his mental health team & because of their work load he goes under the radar, until hes having an episode there is no proactivity in his care, only reactive when hes spiralled out of control & is a danger"
"2502","2020-01-21 22:10:00","KariJoys","Just like the lotus, we have the ability to rise, bloom and radiate our #light. #JoyTrain #Joy #Love #Kindness #MentalHealth #Mindfulness #GoldenHearts #IAM #kjoys #TuesdayMorning #TuesdayThoughts #TuesdayMotivation RT @PardueSuzannepic.twitter.com/wYepwvXxNS"
"2503","2020-01-21 22:09:57","MegMundell","Step away from the Goodreads Claire. I made the same mistake recently and felt rattled for days. Lots of thoughtful readers on there, but angry anonymous people also use Goodreads as an attack forum. That platform is bad for authors' mental health!"
"2504","2020-01-21 22:09:56","JtuckerJames","Mental health disorders in developed countries are over diagnosed: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5240230/ … ADHD in UK, V questionable if we are helping or harming: https://www.bmj.com/content/347/bmj.f6172 … This Harvard Med publication is also relevant:https://www.health.harvard.edu/blog/is-adhd-overdiagnosed-and-overtreated-2017031611304 …"
"2505","2020-01-21 22:09:54","KayVictoriaC","Going through some mental health issues atm. I will be posting again next week after I visit w my doctor. No worries Things are okay."
"2506","2020-01-21 22:09:50","FPWellbeing","MCPS MCCPTA Hosts Mental Health and Wellness Forum http://upflow.co/l/R59i"
"2507","2020-01-21 22:09:49","emmaydorman","NEW BLOG POST!!!!!!!! An #exercise saga...how much is enough? Is it ever enough? How to find what's right for you? https://mymusingsandme.co.uk/an-exercise-saga/ … #mentalhealth #wellbeing #workout #bloggerstribe #blogger #blog #bloggers #blogging"
"2508","2020-01-21 22:09:44","neilessex3","Thank you! I was once a liberal, then I stopped taking the pharmaceuticals that they injected me with in the socialized public mental health system and got my intelligence back on track. I scored a 135 as a child on a IQ test, by age 11 I was the slowest in my class. #Demsmustgo"
"2509","2020-01-21 22:09:43","SarkisTrials","We must all do our part to end the shame and #stigma association with mental illness. Let's change how we talk and view mental health. #TuesdayThoughts #sarkisclinicaltrialspic.twitter.com/2rwtrJLMDC"
"2510","2020-01-21 22:09:43","e21Ryan","Takes personal inventory... -Emotional Health -Mental Health -Physics Health pic.twitter.com/pj5J85Axej"
"2511","2020-01-21 22:09:42","1Eminence","If only I can, I would stop watching Chelsea's game at the moment. For my mental health. https://twitter.com/liam_twomey/status/1219743166326362124?p=v …"
"2512","2020-01-21 22:09:41","Smee_45","That so true but very sad at the same time my man ab has some serious mental health issues sad to see someone go from the top to the bottom so quick and everyone attacking him instead of trying to help him hes clearly screaming for help"
"2513","2020-01-21 22:09:38","crystian916","Why stop with the NBA? Let's make all corporations responsible for their former employees' health care in perpetuity. I worked for TJMaxx 30 years ago when I was in high school. Should they be responsible for any mental health issues I have going forward?"
"2514","2020-01-21 22:09:38","Historian_Steve","yes and the GOP has perfected the art of dishonest attacks. If Biden's the nominee, watch his stuttering and presumed mental health issues become the new ""email scandal"" because mainstream media feels it has to cover ""both sides"" equally."
"2515","2020-01-21 22:09:33","Kelco522","I would say I’m surprised, but, I’m not... My husband is very emotional and deals with mental health issues, I can’t imagine ever speaking to him in this way. Tough love maybe? But not unsympathetic or insensitive words like those."
"2516","2020-01-21 22:09:30","Johnny_Laflame","I might need to take a break from Chelsea FC for my mental health"
"2517","2020-01-21 22:09:20","herepaw19","#LoveIsland in this day and age with all the mental health issues I don't think it's entertaining to be playing mind games with these fools emotions"
"2518","2020-01-21 22:09:20","prozakjouska","fucking hate my parents so much for shaming me for needing medication for my depression, just had my mom fucking lecture me for 10 minutes and its like they just dont even fucking care about my mental health just how much it will cost when we have insurance to cover it i hate UGH"
"2519","2020-01-21 22:09:17","sportsbravesok","If you can contact him and he is willing he can come to my mental health and substance abuse treatment center for free. Year long program, and I won’t advertise it on here, but if I can help someone that’s struggling DM me"
"2520","2020-01-21 22:09:17","LindaEmm","Watching Losing it: Our Mental Health on @Channel4 how the fuck is there an 11 year old who is suicidal?! WTF is going on with society that she has suicidal thoughts!! #losingit"
"2521","2020-01-21 22:09:16","Richard78851966","I agree with Ian. Photography has helped my Mental Health greatly. Great article. https://twitter.com/IanBurnsPhoto/status/1219704856438542339 …"
"2522","2020-01-21 22:09:15","Loot_the_Body","Haha some days ya just need to reboot"
"2523","2020-01-21 22:09:14","Bella_Mommie","Parents need mental health days"
"2524","2020-01-21 22:09:13","lydiakuku","He seriously needs anger management.. mental health is no joke. #BB13"
"2525","2020-01-21 22:09:13","lovesgoIden","No it’s actually a horrible day for my mental health I can’t bring myself to get up I hate this"
"2526","2020-01-21 22:09:10","GoldieYukon","I’ve never felt oppressed in my life. When home with a houseful of children, I was completely satisfied with looking after my family. When I worked my 2 evenings a week, I also felt no oppression. The job being with co-workers,the extra money was very good For my mental health."
"2527","2020-01-21 22:09:08","Agnt_13","Your mentality is flawed. People are making a big stink out of it because it's alarming to see somebody with stature fall from grace into the bottom of the rock. Mental health + addiction is a killer. You posting a shitty meme in wake of this exposure is just foolishness."
"2528","2020-01-21 22:09:07","thetexanbutcher","Heartbreaking man, no matter the person. Mental health is pushed onto the streets like trash."
"2529","2020-01-21 22:09:04","collchk","Here’s what you can do: celebrate your freedom from this gaslighting control freak of a subhuman that would have eventually destroyed your life, your mental health, and the lives of all who love you. Start with champagne and then get lots and lots of therapy."
"2530","2020-01-21 22:09:04","RuralMHMatters","#LosingIt now on @Channel4 covering all aspects of #mentalhealth Wonder if #ruralmentalhealth #isolation #lonliness & difficulties in accessing services & support in rural and remote communities will be mentioned. #invisibleillness made more invisible by living in rural areas"
"2531","2020-01-21 22:08:50","Yantzis","We were proud to support this great initiative of the Listowel Ag Society! Sign up today to help with and raise the awareness of #mentalhealth pic.twitter.com/L9q0a3GgLO"
"2532","2020-01-21 22:08:50","http__joonie","it’s so embarrassing like i was just trying to order food and my mind weNT BLANK, so you just like stand there looking like an idiot while trying to figure out the correct words"
"2533","2020-01-21 22:08:49","vanesamichellle","Fuck a day... I need a mental health YEAR"
"2534","2020-01-21 22:08:49","CoachBahman","Me and @Zonholo had an incredible conversation, once again. This time we spoke about mental health in relationships and how to make amends.. This is super important. Full video coming soon. Tomorrow another Deep Dive! pic.twitter.com/hIofRk1ghi"
"2535","2020-01-21 22:08:48","BeckyCutler4","Good watch on channel 4 #losingit. Mental health in young people. A great watch! #youngpeople #mentalhealth"
"2536","2020-01-21 22:08:48","Ds54C","Damn straight. The college that generated money off an athlete’s talent should step in. If an employer had an employee develop mental health or physical disabilities they are required to provide statutory $$$$under Worker’s Compensation laws. Athletes are currently excluded. https://twitter.com/criddlebenjamin/status/1219738650377801729 …"
"2537","2020-01-21 22:08:47","princetrilliam","taking a mental health day tomorrow tbh https://twitter.com/chelseafc/status/1219743187427909638 …"
"2538","2020-01-21 22:08:46","littlejumperlou","my mental health has been so so bad lately but maybe it’s finally time for to have some happiness"
"2539","2020-01-21 22:08:43","whizzie30","MCPS MCCPTA Hosts Mental Health and Wellness Forum http://upflow.co/l/bUvP"
"2540","2020-01-21 22:08:38","HeyloReylo","Thank you and thanks for asking! To be honest, I'm still trying to figure out how to move forward – not from the fallout of the film but from the effects the post-TROS fandom had on my mental health. As you all know, it's been rough for everyone. https://twitter.com/sylviacabus/status/1217623632819687427 …"
"2541","2020-01-21 22:08:34","kelly1latorre","BBC2 Victoria Derbyshire show 10am I will be on it talking about my poor brother and how he was let down by mental health trusts pic.twitter.com/54QNXOHsny"
"2542","2020-01-21 22:08:34","dannyketo88","i'd buy 100%. For my own mental health."
"2543","2020-01-21 22:08:33","jackson_navaha","Could you talk about the love you lost to the ivory powder? (if you don’t feel comfy don’t answer of course!) alt. What is the best thing for your mental health when you’re not doing the best? ILYSM #AskHalsey @Spotify @halseyhttps://twitter.com/Spotify/status/1219739249249001473 …"
"2544","2020-01-21 22:08:28","PUNC14Liv19B","Definitely a positive step, accessible early action and help for low moods and feelings of stress and anxiety can help to challenge mental health problems, when early signs start to develop by using the national Every Mind Matters platform everyone can access help and support."
"2545","2020-01-21 22:08:24","RsDarlene","'There is hope,' Deepika Padukone speaks about mental health at World Economic Forum https://twitter.com/i/events/1219645813715914753 …"
"2546","2020-01-21 22:08:23","Connection_Comp","Peers voice concerns for mental health of former NBA star Delonte West https://twitter.com/i/events/1219479647701725184 …"
"2547","2020-01-21 22:08:08","dr_enid","it takes me longer and longer to recover from a nightshift, I really don't know what the answer is. LTFT has helped me massively with my mental health around shifts and sleep patterns but it's delaying my CCT and the end of nightshifts!"
"2548","2020-01-21 22:08:06","DianneMScott1","Is there *nothing* close to ethics and morals that we can expect from our government? 90 billion-wall street-homeless vets-mental Health-hungry kids. Yeah 90 billion."
"2549","2020-01-21 22:08:02","drinkmudwtr","Another great piece from @doubleblindmag about a Legal MDMA Clinic next year #mdma #mentalhealth #pyschedelic https://buff.ly/30vVRc1 pic.twitter.com/gjChh352fd"
"2550","2020-01-21 22:08:02","baycareclinic","Learn about UroLift, a simple procedure for men with urinary issues caused by enlarged prostate, and explore Mental Health 101, essential ways to feel healthier, think healthier and be healthier, at the FREE Aurora BayCare Health Series seminar on Feb. 12. https://www.baycare.net/events/free-aurora-baycare-health-series/ …pic.twitter.com/6mSgdoVoZj"
"2551","2020-01-21 22:08:01","kailiefied","Your brain controls EVERYTHING! If your mental health not right , you’re not right ."
"2552","2020-01-21 22:07:59","sunshinegomaz","I live in America! Cyber bullying is a crime and I want to complain against @RealVinduSingh who is defaming a girl I love to core! This is disturbing by mental health and he is spreading negativity that affects my surroundings! #SayNoToBullying"
"2553","2020-01-21 22:07:57","meonimisi","This club isn't good for my mental health! TBH"
"2554","2020-01-21 22:07:56","nharmertaylor","Watching ""Losing It: Our Mental Health Emergency"" on Channel 4, worth a watch."
"2555","2020-01-21 22:07:54","spanishsebi","yes actually!! i pushed my mental health aside the past couple months and it got real bad but i’m finally back on track and really happy :)"
"2556","2020-01-21 22:07:51","NottsHealthcare","Helena works in the @CAMHSNotts Crisis Team. CAMHS stands for Child and Adolescent Mental Health Services #LosingIt"
"2557","2020-01-21 22:07:34","DavonPoole","mental health is so important. prayers to delonte west"
"2558","2020-01-21 22:07:34","pinkpearbear","""Phone or get an appointment with your midwife, health visitor or GP."" https://pinkpearbear.com/parenting-2/postnatal-depression-motherhood-and-mental-health/?utm_campaign=postnatal-depression-motherhood-and-mental-health&utm_medium=social_link&utm_source=missinglettr … #Anxiety #SocialMedia #Mentalhealth pic.twitter.com/U65AvpstHe"
"2559","2020-01-21 22:07:31","NJFritzl","@Channel4 shame on you for broadcasting pro-NHS mental health services propaganda"
"2560","2020-01-21 22:07:31","Sflecce","Grateful for the strong partnership & leadership of @OnDirEducation who work tirelessly to deliver Ontario’s world class education system. Thank you for the opportunity to highlight our priorities from mental health, to school renewal, to our emphasis on STEM education. #onpolipic.twitter.com/2GJqmvwlXf"
"2561","2020-01-21 22:07:28","flickersxb","how’s ur mental health?"
"2562","2020-01-21 22:07:27","BolutifeLORDson","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"2563","2020-01-21 22:07:21","undo_megan","i’ve chosen to watch a show on tv called ‘our mental health emergency’ why do i do this to myself :))"
"2564","2020-01-21 22:07:20","CharityFootbal3","Channel 4 right now ! #MentalHealthAwareness #EveryManMatterspic.twitter.com/zH2nw2wxEQ"
"2565","2020-01-21 22:07:18","spiteandmalice","I'm blocking like it's going out of fashion at the moment, but it's helping my mental health. Can't believe it's people /within/ fandom that are driving me mad rn, not dunno, right wing dudes or something."
"2566","2020-01-21 22:07:13","SStallard","Good programme on Channel 4 right now for those interested in mental health. #mentalhealthawareness Losing it: our mental education"
"2567","2020-01-21 22:07:12","DMSeII4Mayor","Every arena should have a team of dog's, think of the benefits #emotional #mentalhealth #security #love #loyalty et cetera Would love to see more of this from the other professional league's, public awareness, health and safety in the same action and from it we yield the rewards."
"2568","2020-01-21 22:07:09","KimberleyG_91","Remember to always take care of your own mental well-being before watching programmes like #LosingIt - I'm going to try watch but I know to turn off if it's too much #mentalhealth"
"2569","2020-01-21 22:07:06","SusanTitherley","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"2570","2020-01-21 22:07:06","MyLifeIsMunitz","#YangGang Proposal Tourney: Round of 32 Part 6 of 8 Which of these proposals of Andrew Yang's should be the top priority? 21. Invest in America’s Mental Health 22. Promote Vocational Education 23. Life Skills Education in All High Schools 24. Early Childhood Education for All"
"2571","2020-01-21 22:07:05","ChandlerDataGuy","Excellent night at the Active #ChampionsCelebration2020 by @SustransScot Got to present what is happening in Meridian Court in all active travel & physical and mental health and wellbeing. Congratulations to @KarenVoy on winning an individual UK wide award! @NHSNSS @isd_scotlandpic.twitter.com/v86OuHQPKY"
"2572","2020-01-21 22:07:03","nabrinaslight","remember when harry/h*brina stans never had sth to say against nick cuz he was an actual angel, but now they will use his mental health issues against him and call him toxic cuz they have no other stuff and all even tho it isn’t his fault? LMFAOOO i’m ready to drag after p3 pic.twitter.com/XJySQaiAY9"
"2573","2020-01-21 22:07:02","ALMentalHealth","Troy University Wins Campus PSA Contest - Congratulations to Troy University! Students at the Alabama school created the video that won first place in the 4th annual Red Ribbon Week Campus Video PSA Contest. https://buff.ly/36aDkmF pic.twitter.com/qF21mN3kHh"
"2574","2020-01-21 22:07:02","LeoSlashLando","Delonte West grew up homeless, yes made money in the nba but also made the nba way more money, they made mental health an initiative this year so they owe him. Also do you know how much dual diagnosis tx centers are? For 90 days it can be over $50k out of pocket. Do more research"
"2575","2020-01-21 22:07:02","JimKobylarski","I am a bit ashamed of myself. I haven't had the strength to watch the back & forth arguing. It would make me too angry. I think it's better for my mental health if I don't watch. Or is it because I believe the outcome will be rigged? That they've already made their decision?"
"2576","2020-01-21 22:07:00","JTheLeo6","I just don’t think his mental health situation is funny, whether pokemon are involved or not.."
"2577","2020-01-21 22:06:56","CHWOM_TISA","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"2578","2020-01-21 22:06:55","IbnAnakin","Watching #LosingIt: Our mental health emergency on channel 4.. Let's see what it's about"
"2579","2020-01-21 22:06:47","jiggy_lo","I didn’t see the mental health issues when he was on some type of documentary talking bout hitting brons mom"
"2580","2020-01-21 22:06:43","thank4thefish","This is what we get when mental health services, for seniors & public are next to non-existant. When landlords are on the hook for these types of expenses, they are rarely able to cover them, even if they wanted to. Which is why they shouldn't be relied upon in the first place"
"2581","2020-01-21 22:06:40","sexworkoutreach","People possibly without necessarily prescriptions, without a shower, without new clothes, without mental health supports. #PrisonersJustice needs to be incorporated into emergency responses. #nlwx #yytSOE"
"2582","2020-01-21 22:06:36","LizaMaria5D","Correct! Come down to South Florida and you see the homeless on every corner. This is a national issue. The issue will only begin to get better when we take mental health seriously and fund #medicareforall"
"2583","2020-01-21 22:06:35","MythraGD","I feel like my upload schedule or lack there of can be blamed on the absolute hellhole that is my mental health."
"2584","2020-01-21 22:06:34","derik2424","Absolutely we got u and ur right mental health is real and in fact im going to one of my therepy appointments at 5 30"
"2585","2020-01-21 22:06:33","VickiHugg","Sounds like these guys need de-programming and a mental health checkup!"
"2586","2020-01-21 22:06:31","journey_xoxo","Took a mental health day off from my job. Remember your mental health is always more important"
"2587","2020-01-21 22:06:25","qriahyun","idk why but my mental health has gone down hill and FAST in the span of a week"
"2588","2020-01-21 22:06:22","ElizaDee","Looking forward to this, hope it educates more people to the horrors of struggling with ill mental health x #LosingIt"
